text,label
"हमारे नवीनतम पठन के बारे में मेरे बुक क्लब के साथ अभी बहुत अच्छी चर्चा हुई! पात्रों और विषयों पर हर किसी की अलग-अलग राय सुनना बहुत दिलचस्प है Āja āmarā ēkaṭi kabitāra bibhinna byākhyā anbēṣaṇa karēchi yā āmarā sabā'i ēkasāthē paṛi, ēbaṁ ēṭi ākarṣaṇīẏa chila. We had such a lively discussion about the themes of our current read,এবং আমি আমার সহপাঠকদের কাছ থেকে অনেক কিছু শিখেছি। মুঝে এক চার্চা সামোহ কে হিসসা বানানা আচ্ছা লাগতা হে অন্যান্য বই প্রেমীদের সাথে connectএবং আমরা যে বইগুলি পড়ি তার থিম and discuss characters নিয়ে আলোচনা করা খুবই মজার৷",Non-Offensive
मेरे छोटे चचेरे भाई को आज बुनना सिखाने में बहुत मज़ा आया! किसी शौक को साझा करना और उसे अपना सुंदर स्कार्फ बनाते हुए देखना कितना फायदेमंद है Bāccārā kata druta natuna dakṣatā arjana karē tā dēkhatē āścaryajanaka Sharing my passion for photography আমার ভাগ্নির সাথে has been such a fulfilling experience দো পেহের কো আপনি দোস্ত কে বেটে কো সাতরানজ খেলনা সেখানে মে বিতায়া আমার ছোট বোনকে how to draw হয় তা শিখিয়েছিলাম,Non-Offensive
"मैंने आज एक कला संग्रहालय का दौरा किया और प्रदर्शन पर आश्चर्यजनक कृतियों को देखकर दंग रह गया। Āmi ārṭa mi'ujiẏāmē āmāra sāptāhika chuṭi kāṭātē pachanda kari, ābiṣkāra karāra jan'ya sabasamaẏa natuna ēbaṁ uttējanāpūrṇa kichu thākē.
 Art has the power to evoke emotions, এবং আজকের যাদুঘর পরিদর্শন অবশ্যই আমার জন্য তা করেছে ম্যা হামেশা কুছ নেয়া বানানে কে লিয়ে পেরিথ অর পেরিট মেহসুস করতে হুয়ে কালা সংগ্রহ লায়ন কো ছোড় দেতা হু এটি আশ্চর্যজনক যে how one piece of art can mean something different to everyone.",Non-Offensive
मैंने अभी-अभी अपनी पसंदीदा कॉफ़ी शॉप से सबसे बढ़िया लट्टे का सेवन किया। स्थानीय व्यवसायों का समर्थन करना इतना अच्छा कभी नहीं लगा Āmāra āśēpāśēra bēkāri thēkē kichu susbādu pēsṭri tulēchi So glad to have found নতুন রেস্তোরাঁserving up delicious dishes made with স্থানীয়ভাবে উপাদানingredients ছোটে ব্যবসায়্যে হামারে সমুদায় কে রেদহ হ্যাঁ আমার ডলার local entrepreneurs কঠোর পরিশ্রমকে সরাসরি supporting করছে জেনে ভালো লাগছে,Non-Offensive
"किसी और के लिए कुछ अच्छा करने से ज्यादा संतुष्टिदायक कुछ नहीं है। यह छोटी-छोटी चीजें हैं जो सभी अंतर बनाती हैं। Āmi śikhēchi yē daẏā saṅkrāmaka, ēbaṁ āmi āśā kari yē āja kārō jan'ya kichu karāra mādhyamē, tārā ēṭikē ēgiẏē dēbē ēbaṁ bhālabāsā chaṛiẏē dēbē. We never know what someone else is going through,, তবে দয়ার একটি ছোট কাজ একটি বিশাল পার্থক্য তৈরি করতে পারে। মেরা মান্না হে কি থরে সে দয়া বাহাত আগে বার জাতা হে ওর ওর আজ মে দয়ালুতা কে  এক ছোটে কারি সে কিসে কা দিন রশান কারণে মেয়ে সেকশাম হু
Write to
 আমাদের নিজের জীবনে ধরা পড়া সহজ,, but today I took a moment অন্য কাউকে সাহায্য করার জন্য ",Non-Offensive
"रंगमंच एक ऐसा महत्वपूर्ण कला रूप है जो लोगों को एक साथ लाता है, और मुझे वह आज रात सबसे अद्भुत नाटक में याद आया। Āmi ēmana ēkaṭi āścaryajanaka pārapharamyānsa dēkhāra suyōgēra jan'ya kr̥tajña! Śilpīdēra utsarga ēbaṁ ābēga satyi'i anuprēraṇādāẏaka chila. I was blown away by the শৈল্পিকতা এবং দক্ষতা performers at tonight's show. লাইভ সংগীত কে আনুভব সে বেহতার কুছ নেহি এইমাত্র একটি আশ্চর্যজনক অনুষ্ঠান দেখেছি that transported me ভিন্ন জগতে  for a few hours",Non-Offensive
"मैंने अपना पहला घर का बना पास्ता बनाने की कोशिश की, और यह स्वादिष्ट निकला Āmi sarbadā bhābatāma bēkiṁ bhītijanaka, kintu āmi skryāca thēkē myākārana tairi karāra cēṣṭā karāra sid'dhānta niẏēchi I experimented with some new spices in my cooking এবং কিছু আশ্চর্যজনক স্বাদের সংমিশ্রণ আবিষ্কার করেছি। মুঝে আপনে খানা পাকানে কে কৌশল কা বিস্তার কারণে ওর নয়ে ভোজন কো আজমানে মে বহুত আচ্ছা লাগতা হে সুশি তৈরির পার্টিতে কিছু বন্ধুদের Can't wait to invite",Non-Offensive
"मैं हमारे क्षेत्र में स्थिरता को बढ़ावा देने के लिए समर्पित एक स्थानीय समुदाय समूह में शामिल हो गया हूं। Āmi subidhābañcita yubakadēra jan'ya śikṣāra unnatira upara dr̥ṣṭi nibad'dha ēkaṭi sampradāẏa sansthāra sāthē āmāra prathama baiṭhakē yōgadāna karēchi. Feeling empowered after volunteering একটি স্থানীয় অলাভজনক that supports victims of domestic violence.  জাব হাম সাত কাম কারতে হে তো হাম অর মাজবুত হতে হে
 আমি সর্বদা পশু কল্যাণ সম্পর্কে উত্সাহী ছিলাম, so I joined a community organization যা বিপথগামী বিড়াল এবং কুকুরদের উদ্ধার এবং পুনর্বাসনের জন্য কাজ করে।",Non-Offensive
"मैंने हाल ही में लकड़ी के काम करने की कला की खोज की है और मैं इसे प्यार कर रहा हूँ! Āmi sabasamaẏa ēmana lōkadēra praśansā karēchi yārā bunana karatē pārē, tā'i āmi nijē'i naipuṇya nē'ōẏāra sid'dhānta niẏēchi. I recently started learning how to sew and  এটি সত্যিই একটি ফলপ্রসূ অভিজ্ঞতা হয়েছে। মুঝে বিভিন তারিকও কে সাথ প্রায়োগ কারনি মে মাজা আ রাহা হ্যা
 আমি নিজেকে শিখিয়েছি কিভাবে গিটার বাজাতে হয় and it's been a fun challenge.",Non-Offensive
"पर्यावरण के बारे में जानने और प्राकृतिक दुनिया की सराहना करने का सही तरीका प्रकृति संरक्षण की खोज करना है। Sthānīẏa udbhida ēbaṁ prāṇīra kāchē āmādēra śēkhānōra matō anēka kichu raẏēchē ēbaṁ bōṭānikyāla gārḍēna paridarśana karā śēkhāra upayukta suyōga. I always feel so connected to the earth when আমি সর্বদা পৃথিবীর সাথে সংযুক্ত বোধ করি। বনস্পতি উদ্যান মে জানে সে ভেতার প্রাকৃতি কে সুন্দরতা কে বারে মে জানে  কা কোই বেতার তারিকা নেহি হে আপনার যদি কখনও শান্ত পালানোর প্রয়োজন হয়,, I highly recommend spending a day at a botanical garden",Non-Offensive
"अपने भीतर की प्रतिस्पर्धी भावना को उजागर करें और इस शुक्रवार को गेम नाईट के लिए हमारे साथ जुड़ें Āpanāra dakṣatā dēkhāna ēbaṁ āmādēra sāptāhika ṭribhiẏā rātēra jan'ya āmādēra sāthē yōga dina. Join us for our weekly trivia nightএবং পুরস্কারের জন্য প্রতিযোগিতা করুন প্রিয়জনকে সাথ দোস্তানা প্রাতিসপর্ধা ওর হাসনে কে রাত সে বেহতার কুছ নেহি হে
 আপনার খেলার মুখোমুখি হোন এবং and join us for a night of fun and friendly competition.",Non-Offensive
एक नए शहर की खोज का उत्साह अपराजेय है Āmi natuna jāẏagāẏa lukānō ratna khum̐jē pētē ēbaṁ natuna lōkēdēra sāthē dēkhā karatē pachanda kari. Taking a break from routine এবং নতুন কিছু অনুভব করা এত ফলপ্রসূ হতে পারে আতমা কো  তারুতাজা কারণে কে লিয়ে এক নেয়া শহর মে সাপ্তাহানত কের রোমান্স জোসা কুছ অর নেহি হে নতুন খাবার চেষ্টা করা এবং seeing new sights is the ultimate form of self-care for me.,Non-Offensive
आज रात चैरिटी कार्यक्रम में भाग लेने और मेरे दिल के करीब एक कारण का समर्थन करने के लिए उत्साहित हूं Tahabila saṅgrahēra ibhēnṭagulitē ēkaṭi bhāla kāraṇēra jan'ya lōkēdēra ēkatrita ha'ōẏā dēkhē ēṭi sarbadā anuprēraṇādāẏaka.  at the fundraiser last night আশ্চর্যজনক লোকেদের সাথে একটি দুর্দান্ত কারণকে সমর্থন করার সুযোগের জন্য কৃতজ্ঞ চ্যারিটি পার্ভ কে লিয়ে বাস  মেরে টিকিট মিলা হে ওর মে  তৈয়ার  হোনে ওর বাপাস দিনে কে লিয়ে ইন্তেজার নেহি কার সাকটা দাতব্য ইভেন্টগুলিতে  support প্রসার দেখতে পাওয়া সর্বদা হৃদয়গ্রাহী।,Non-Offensive
"अभी-अभी अपने मित्र को मेरी सर्वकालिक पसंदीदा पुस्तक से परिचित कराया, और यह देखकर बहुत संतोष हुआ कि उन्होंने इसका कितना आनंद लिया! Bandhura sāthē āmāra priẏa sinēmā śēẏāra karā sabasamaẏa'i ānandēra.
 Introducing a friend to নতুন ব্যান্ড বা শিল্পীর is always exciting. মুঝে নেইয়ি সংগীত কে খোঁজ করনা আচ্ছা লাগতা হে লেকিন ক্লাসিক কো দোস্তো কে সাথ সাজা কারনা ভি বহুত আচ্ছা হে কারো সাথে আপনার Share your favorite book তাদের সম্পূর্ণ নতুন বিশ্বের সাথে পরিচয় করিয়ে দেওয়ার মতো",Non-Offensive
"पार्क के माध्यम से शांतिपूर्ण बाइक की सवारी के दौरान मेरे चेहरे पर सूरज और मेरे बालों में हवा महसूस हो रही है Pārkēra madhya diẏē ēkaṭi ārāmadāẏaka hām̐ṭāhām̐ṭi karā, durdānta ā'uṭaḍōrēra darśanīẏa sthāna ēbaṁ śabdaguli upabhōga karā. Pedaling through the park on my trusty bicycle, বাতাস অনুভব করা এবং প্রকৃতির সৌন্দর্য গ্রহণ করা আপনি দিমাগ কো সাফ কারনা অর পার্ক মে এক সাথ শরীর কি সাত কুছ ব্যায়াম করনা
 আমার লোমশ সঙ্গীর সাথে পার্কে হাঁটছি, রোদ উপভোগ করছি and watching the leaves rustle in the wind. ",Non-Offensive
"मेरे सुबह के योग सत्र के बाद केंद्रित और जमीन से जुड़ा हुआ महसूस करना। अपने दिन की सकारात्मक शुरुआत के लिए सांस लेने और खिंचाव करने के लिए कुछ समय निकालने की सलाह दें। Āpanāra manakē pariṣkāra karatē ēbaṁ āpanāra śarīrakē ricārja karāra jan'ya kōna'ō bhāla yōgabyāẏāma prabāhakē hārātē pārē nā.
 Incorporating tai chi into my daily routine has been a great way সক্রিয় থাকার এবং আমার ভারসাম্য এবং সমন্বয় উন্নত  অভ্যেস জারি রাখনে অর আপনে সনতুলান মে সুধার কারণে কে লিয়ে উৎসাহিত হো যোগব্যায়াম আমার শারীরিক এবং মানসিক স্বাস্থ্যের জন্য একটি গেম-চেঞ্জার হয়েছে. It's amazing how much of a difference a regular practice can make",Non-Offensive
" मैंने अपने जीवन में किसी विशेष को पत्र लिखने के लिए समय निकाला, उनकी दया और समर्थन के लिए उन्हें धन्यवाद दिया Āmi ēmana ēkajanēra kāchē āmāra kr̥tajñatā prakāśa karēchi yini āmāra jībanē paribartana ēnēchēna. I wrote a letter to someone who has had a positive impact on my life,, তারা যা করেছেন তার জন্য তাদের ধন্যবাদ জানাতে। মেনে উন হে ইয়ে বাতানে কে লিয়ে প্রশ্নে পাত্র লিখা কি ভি মেরে লিয়ে কিতনা মাইনে রাখতে হে আমি এমন একজনকে ধন্যবাদ জানাতে একটি চিঠি লিখেছিলাম who has made a difference in my life.",Non-Offensive
एक ओपन माइक नाइट में भाग लिया और अविश्वसनीय प्रदर्शनों से अभिभूत हो गए। स्थानीय कलाकारों का समर्थन करें! Śilpa ō kabitāra raẏēchē anuprēraṇā ō nirāmaẏēra kṣamatā. Gata rātē paṛā ubhaẏa abhijñatā haẏēchē tā'i kr̥tajña There's no better way to spend an evening than listening to  স্থানীয় কবিদের গল্প এবং দৃষ্টিভঙ্গি শেয়ার করা কাল রাত কাবিতা পাঠ মে বাহুত মাজা আয়া বিশ্বের সাথে আপনার কথা শেয়ার করতে সাহস লাগে।Thank you to all the poets who took the stage last night.,Non-Offensive
"मैं हमारे स्थानीय समुद्र तट को साफ करने के लिए अद्भुत व्यक्तियों के एक समूह में शामिल हो गया। हमारे समुदाय में फर्क करना बहुत अच्छा लगता है Āmādēra paribēśa rakṣāẏa sāhāyya karāra suyōgēra jan'ya āmi kr̥tajña It's important to take action and আমাদের অংশ করা গুরুত্বপূর্ণ to keep our planet healthy. মৈনে শুভা হামারে স্থানীয় পার্ক সে কাছরা অর মেয়লা সাফ স
কারনে মে বিতায়া আমি একটি দুর্দান্ত স্বেচ্ছাসেবকদের সাথে I had a great time cleaning up my local park",Non-Offensive
मैं कुछ अद्भुत वृत्तचित्रों और पुस्तकों के माध्यम से जापान के आकर्षक इतिहास और संस्कृति की खोज कर रहा हूं। यह इतना समृद्ध अनुभव रहा है Ēkaṭi bidēśī dēśēra itihāsa ēbaṁ sanskr̥ti samparkē śēkhā āpanāra bāṛi chāṛā sēkhānē bhramaṇēra mata. Āmi prācīna miśarēra upara ba'i ēbaṁ ḍakumēnṭāri khēẏēchi ēbaṁ āmi ābad'dha haẏēchi It's amazing how much you can learn about a foreign culture by immersing yourself in their literature and art.আমি বর্তমানে মেক্সিকান সাহিত্যের কিছু দুর্দান্ত কাজ পড়ছি এবং এটি একটি সত্যিকারের চোখ খোলে। অন্য দেশো কে ইতিহাস ওর সংস্কৃতি কে বারে মে বাতচিত বারহানা আর দেখ না সামায় ওর  স্থান কে মাধ্যম সে ইয়াত্রা কারণে জাইসা হে আমি কখনই বুঝতে পারিনি how much I didn't know about the history and culture of Russia যতক্ষণ না আমি কিছু চোখ খোলার বই পড়তে শুরু করি এবং চিন্তা-উদ্দীপক দেখতে শুরু করি।,Non-Offensive
वर्तमान मुद्दों के बारे में सम्मानजनक बातचीत करना महत्वपूर्ण है। आइए एक विचारशील और उत्पादक बहस में शामिल हों। Āsuna manē rākhabēna yē pratyēkēra nijasba matāmatēra adhikāra āchē. Āsuna ēkaṭi sustha bitarka kari ēbaṁ ēkē aparēra kācha thēkē śikhi. I'm looking forward to hearing all sides of the argument এবং একটি সুস্থ বিতর্ক থাকার জন্য উন্মুখ আইয়ে বারতামান মুদ্ধে পার সম্মান অর খুলে দিমাগ সে চর্চা কারে আমি বর্তমান সমস্যা সম্পর্কে বিতর্কে জড়িত হতে উত্তেজিতbut let's make sure to keep the conversation respectful and productive,Non-Offensive
"अभी-अभी एक ऐतिहासिक स्थल का दौरा किया, और मैं हैरान हूं कि हम अतीत के बारे में कितना कुछ सीख सकते हैं। यह याद रखना महत्वपूर्ण है कि हम कहां से आए हैं और हम यहां कैसे पहुंचे। Aitihāsika sthāna ēbaṁ jādugharēra galpa ēbaṁ nidarśana āmādēra biśbēra ēkaṭi anan'ya dr̥ṣṭikōṇa prastāba karē.  I love learning about different periods in history and কীভাবে তারা আজকে আমরা যে বিশ্বে বাস করি তাকে কীভাবে আকার দিয়েছে  সংগ্রহালায় ইতিহাস মে বিভীন সাংস্কৃতি অর  আভিধান কে বারে মে জান্নে অর জানানে কে এক শানদার তারিকা হ্যাঁ শিল্প, সাহিত্য এবং নিদর্শনগুলির মাধ্যমে I'm always fascinated by how much we can learn about",Non-Offensive
" मैंने अपने व्यक्तिगत लक्ष्यों को प्राप्त करने की दिशा में मुझे प्रेरित करने और ट्रैक पर रखने के लिए एक विजन बोर्ड बनाने में कुछ समय बिताया। Āmi āmāra byaktigata lakṣyagulira ēkaṭi tālikā tairi karāra ēbaṁ sēguli arjanēra jan'ya ēkaṭi rōḍamyāpa tairi karāra sid'dhānta niẏēchi. I love setting goals and visualizing my dreams,তাই আমি অনুপ্রাণিত এবং অনুপ্রাণিত থাকতে সাহায্য করার জন্য একটি দৃষ্টি বোর্ড তৈরি করেছি৷ ইয়ে আশ্চর্যজানাক হ্যাঁ কি ইয়ে ছাড়াল ব্যায়াম কিতনি স্পষ্টতা প্রদান কার শাক্তা হ্যাঁ আমি আজ আমার ব্যক্তিগত লক্ষ্য এবং মূল্যবোধের প্রতিফলন ঘটাতে কিছু সময় ব্যয় করেছি এবংand I created a list of action steps to help me achieve them.",Non-Offensive
"एक युवा व्यक्ति को सलाह देने और अपने लक्ष्यों को प्राप्त करने में उनकी मदद करने का अवसर पाकर धन्य महसूस कर रहा हूं Ēkajana yubakēra jībanē itibācaka prabhāba phēlāra cēẏē bēśi phalaprasū kichu nē'i. I'm honored to be able to share my knowledge  এবং অভিজ্ঞতা শেয়ার করতে পেরে  এক ইউবা দিমাগ কে লিয়ে সিকশাক ওর মারকদারশাক কে রুপ মে আপনি নেই ভূমিকা শুরু কারনে কে লিয়ে উৎসাহিত হে একজন পরামর্শদাতা হওয়ার দায়িত্ব গ্রহণ করা একটি গুরুতর প্রতিশ্রুতি,, but one that I am excited to take on.",Non-Offensive
"आज कुकिंग वर्कशॉप में बहुत अच्छा समय बीता। विशेषज्ञों से नई रेसिपी और तकनीक सीखना जीवन भर का अनुभव है Āja ēkaṭi rānnāra klāsē yōga diẏēchi ēbaṁ natuna rēsipi cēṣṭā karē ēbaṁ natuna lōkēdēra sāthē dēkhā karāra jan'ya ēkaṭi bisphōraṇa ghaṭēchē Cooking is a passion of mine, এবং আজ একটি রান্নার ক্লাসে অংশ নেওয়া আমাকে আরও বেশি ভালোবাসে। আপকো নেই তাকানেএকেন শিখনে অর কুছ স্বদেষট ভোজন বানানে কে মকা  মিলতা হে
 রান্না একটি শিল্প, এবং  today's cooking class was a masterpiece",Non-Offensive
"""आज एक नए बुक क्लब में शामिल होने के लिए उत्साहित हूं! साहित्य के लिए मेरे जुनून को साझा करने वाले साथी पाठकों से मिलने का इंतजार नहीं कर सकता Sabēmātra āmāra prathama phaṭōgrāphi klābēra miṭinẏē anśa niẏēchilāma ēbaṁ grupēra sr̥janaśīlatā ēbaṁ pratibhā dēkhē āmi bismita haẏēchilāma. Just joined a bird-watching club and জ্ঞানী পাখিদের সাথে অনন্য প্রজাতি দেখতে একটি দুর্দান্ত সময় কাটিয়েছেন৷ মেনে নেই তাকরিবকো শিখনে অর খুবসুরত পিস বানানে কে লিয়ে উৎসুক হু আমার দক্ষতার উন্নতি and meeting new people",Non-Offensive
"मैं प्यार करता हूँ कि कैसे सामुदायिक उद्यान जीवन के सभी क्षेत्रों के लोगों को एक साथ लाता है। Ēṭi sbāsthyakara khādyābhyāsa pracāra karāra pāśāpāśi an'yadēra sāthē sanyōga karāra ēkaṭi sundara upāẏa. I love how the community garden is a reflection of the diversity এবং সাংস্কৃতিক সমৃদ্ধির প্রতিফলন। শাহারে খেত ভাস্তাভ মে হামারে শাহার মে এক ছিপা হুয়া রাত্ন হে
 কমিউনিটি গার্ডেনে যখন বাচ্চারা নিজেদের সবজি সংগ্রহ করে when It's amazing to see the joy and excitement on kids' faces ",Non-Offensive
"पैसे की बात करना कठिन हो सकता है, लेकिन व्यक्तिगत वित्त वर्ग में भाग लेने के बाद, मैं अपने वित्तीय भविष्य को नियंत्रित करने के लिए सशक्त महसूस करता हूं। Āja  āmi ēkaṭi byaktigata phā'in'yānsa klāsē āmāra ārthika byabasthāpanā samparkē anēka kichu śikhēchi. Āmāra natuna jñāna byabahāra karāra jan'ya apēkṣā karatē pāri nā If you're feeling overwhelmed with your financesতবে আমি একটি ব্যক্তিগত অর্থ কর্মশালায় যোগ দেওয়ার পরামর্শ দিচ্ছি। পেসে কি মামলে ভারী হো সাকতে হে লিকিন মেনে জিস ভ্যাক্তিগাত ভিত্ত ভারগ মে ভাগ লিয়া উসনে মুঝে কুছ আভাশ্যাক স্পাস্থতা আউর ভ্যাভাহারিক সালাহ দে একটি আর্থিক পরিকল্পনা কর্মশালায় অংশগ্রহণ আমাকে উপলব্ধি করেছে ,how important it is to have a plan for my money",Non-Offensive
"परिणाम से निराश हूं, लेकिन अपनी टीम के प्रयास पर गर्व है! ami khelar ses dekhe khubi asa hoto ki baje kheleche dol ti কখনও কখনও game আপনার পথে যায় না, তবে আমরা এই experienceথেকে শিখব ইতনা বকওয়াস খেল ক্যাসে ইনসান খেয়ে সাকতে হে



 কঠিন ক্ষতি, but we'll be back stronger next time!",Offensive
"कई बार खेल में चीजें हमारे मुताबिक नहीं होती हैं, लेकिन हमें अंत तक संघर्ष करते रहना होता है। amara amder sob diyechi kintu to jitte parini রেফারির decisionহতাশ, কিন্তু আমরা পরের বার আরও stronger হয়ে ফিরে আসব। বিনা কোই ওহঃ কি রেফারি মুঝে বিকাল দিয়া হে It's frustrating when a referee makes a bad call, কিন্তু আমরা এটি আমাদের নিচে নামতে দিতে পারি না।",Offensive
"व्यापार के बारे में भावनाओं का मिश्रण महसूस कर रहा हूं, लेकिन मुझे विश्वास है कि टीम कड़ी मेहनत करना और उच्च स्तर पर प्रतिस्पर्धा करना जारी रखेगी। asa kori kheloyar bodol r por amder dol jitbe বাণিজ্য সম্পর্কে বিভ্রান্ত এবং হতাশ বোধ করছেন। ভাবছেন team's plan কী কেসে ও লগ মেসি কো নিক শক্ত হয়ে I trust that the team made the trade with the best interest of the team in mind, but it's কজন মূল খেলোয়াড়কে যেতে দেখা কঠিন",Offensive
 खेल के दौरान विरोधी टीम के खेल भावनाहीन व्यवहार को देखकर निराश हूं। amon bebohar korche jeno ak goal ai jite gese প্রতিপক্ষ দলের ক্রমাগত trash-talking এবং trash-talking আচরণে হতাশ। কেসে ও লগ মেসি কো নিক শক্ত হয়ে Unhappy with the opposing team's অসম্মানজনক আচরণে towards our players.,Offensive
" एथलीटों के लिए उनकी जाति, लिंग या किसी अन्य कारक के आधार पर भेदभाव का सामना करना अस्वीकार्य है। amader amn akti sobvo somaj toiri kora uchit jekhane kono boisommo hbe na noile keu manush r moto bebohar korbe na খেলাধুলা বা জীবনের কোনো ক্ষেত্রে Discrimination  ও harassment কোনো স্থান নেই। অপোজিশন পাতি ইটনা বালওয়াস খেলতে হে মুঝে বিশ্বাস নেহি হোতা Every athlete deserves to be treated with সম্মান এবং মর্যাদার, regardless of their background.",Offensive
मैदान पर मेरे प्रयासों के लिए मेरे कोच की पहचान की कमी से निराश महसूस कर रहा हूं। ami positive thakar chesta korchi jotoi amar coach amk bokuk na keno আমার কোচের ক্রমাগত সমালোচনার কারণে Feeling demotivated করছি মেরি আমার কি ওয়াজাহ্ সে  কোই মুঝে ভরসা নেহি করত হে Working hard to prove my worth to আমার কোচ এবং দলের,Offensive
" [एथलीट] के बारे में अभी-अभी खबर सुनी। मैं इससे वास्तव में निराश और दुखी हूं। ami khub e hotash asraful r kotha sune আমি বছরের পর বছর ধরে  ভক্ত, কিন্তু এই খবরটি সত্যিই disheartening। মেরি কোচ মেরি স্কিল কো আচ্ছা তারিখে সে নেহি দেখতে হে It's hard to reconcileদক্ষতার জন্য আমার প্রশংসাকে on the field with their actions off the field.
",Offensive
"निराश हूं कि मैंने टीम नहीं बनाई, लेकिन कड़ी मेहनत करने और इसे अपना सर्वश्रेष्ठ शॉट देने के लिए खुद पर गर्व है। amr onk kharap lage jokhon amk team a ney na কাটা না করা কঠিন, কিন্তু আমি my family and friends  সমর্থনের জন্য কৃতজ্ঞ এবং অন্য কোন opportunities আমার পথে আসে তা দেখে আমি উত্তেজিত মুঝে বিশ্বাস নেহি হোতা সাকিব অল হাসান আশা কর শক্ত হয়ে Feeling a mix of emotions after not making the cut, but focusing on the positives andপরবর্তী সময়ের জন্য আমি কী করতে পারি।",Offensive
"किनारे पर बैठना और अपनी टीम को मेरे बिना प्रतिस्पर्धा करते देखना निराशाजनक है। akta choto injury ar karone amk breanch a boste holo আমি কখনই বুঝতে পারিনি যে আমি injuredনা হওয়া পর্যন্ত আমি আমার health কতটা granted করেছিলাম। মে ফির সে ইটনা মেহনত কি বাদ ভি খেল পার নেহি জা পাতা Injuries are tough, but I'm grateful for the support of my friends and পরিবারের সমর্থনের জন্য আমি কৃতজ্ঞ।""",Offensive
"कभी-कभी प्रगति धीमी होती है, लेकिन मैं अपने खेल को नहीं छोड़ रहा हूं amar progress jeno hochei na ar valo lage na আজ আমার performance নিয়ে Frustrated , তবে আগামীকাল আরও ভাল হওয়ার দিন মুঝে নেহি পাতা পার মেরি সাথী কই সবই কো নিচা কারকে দেখরাহা হে I know there's always room for উন্নতির in my খেলায় .",Offensive
मैं चाहता हूं कि मीडिया मामूली मुद्दों को सनसनीखेज बनाने के बजाय हमारी पसंदीदा टीम के कौशल और प्रदर्शन पर ध्यान दे। bisas hoche na je amadoler sathe ai obichar kora hoche আমি মনে করি মিডিয়ার পক্ষে objective থাকা এবং biased reportingঅবলম্বন না করে সত্য প্রতিবেদন করা গুরুত্বপূর্ণ। মে কিউ আচ্ছা নেহি কর পা রাহা হি মেরি ফুটবল পে It's frustrating to see the media favoring certain athletes and teams while স্বীকৃতির যোগ্য অন্যদের উপেক্ষা করে,Offensive
"आज मैच के दौरान दर्शकों में इतनी नकारात्मकता और आक्रामकता देखकर मैं वास्तव में निराश था Ēṭā lajjājanaka yakhana lōkērā khēlādhulākē an'yadēra prati asam'mānajanaka ēbaṁ abhadra ha'ōẏāra ajuhāta hisābē byabahāra karē আমি খেলাধুলার ইভেন্টগুলিতে যেতে পছন্দ করি, কিন্তু তাদের মধ্যে কিছু toxic environment সত্যিই disheartening হতে পারে কেসে লগ মেরি টিম কি বরেমে খুচ না জনকে ভাল বুরা বোল সকটে হে It's frustrating when fans take things too far andভুলে যায় যে খেলাগুলি মজাদার বলে মনে করা হয়",Offensive
"मुझे कभी भी इस बात का एहसास नहीं हुआ कि इस चोट से पहले मैंने अपने खेल को खेलने में सक्षम होने के लिए कितना कुछ लिया। शीघ्र स्वस्थ होने की आशा! Inajurira kāraṇē āmāra khēlāra an'yān'ya dika niẏē kāja karāra suyōga haẏēchē. Śaktiśālī phirē āsāra jan'ya apēkṣā karatē pāri nā! ইনজুরির কারণে season জন্য বাইরে, কিন্তু এখনও sidelinesথেকে আমার দলকে উল্লাস করছি খেল খেল পা ঝগড়া কারনে কি বাজা সে পুরা খেল ঝেহরিলা বন গয়া Feeling frustrated about my injury, but trying to stay positive and আমার পুনর্বাসনে মনোনিবেশ করছি",Offensive
"हमारी स्थानीय खेल टीमों में निवेश की इतनी कमी देखकर निराशा होती है। Pratibhābāna krīṛābidadēra āṭakē rākhā dēkhē hr̥daẏabidāraka kāraṇa tādēra praẏōjanīẏa sansthāna nē'i. যখন ক্রীড়া দলগুলি তাদের প্রয়োজনীয় support পায় না, তখন চালিয়ে যাওয়া tough হতে পারে। এক কোটি সি ইনজুরি কি কারণ সে মুঝে খেল পার নেহি দিয়া গয়া The struggle to secure funding for sports teams is real. তাদের সমর্থন করার জন্য আমাদের আরও কিছু করতে হবে।",Offensive
"दिल दहला देने वाली हार, लेकिन जिस तरह से हमारी टीम ने अंत तक संघर्ष किया, उस पर गर्व है Kaṭhina kṣati, kintu āmādēra ēkhana'ō ēkaṭi āścaryajanaka marasuma chila ēbaṁ āmādēra kr̥titbēra jan'ya garbita ha'ōẏā ucita একটি দুর্দান্ত মৌসুমের Disappointing সমাপ্তি, কিন্তু আমরা পরের বছর আরও stronger হয়ে ফিরব দিন বা দিন হামারি টিম কি ফান্ডিং নেহি হো পা রহি হে Congratulations to the winning team,তারা দারুণ খেলেছে",Offensive
"खेल और स्कूल की बाजीगरी मुश्किल हो सकती है, लेकिन मैं इसे काम करने के लिए प्रतिबद्ध हूं Kāja, paribāra ēbaṁ khēlādhulāra prati āmāra bhālabāsāra madhyē saṭhika bhārasāmya khum̐jē bēra karāra cēṣṭā karā ēkaṭi dhrubaka cyālēñja কখনও কখনও আমি অনুভব করি যে আমি অনুশীলন, gamesএবং obligationsঅবিরাম treadmill আছি। মুঝে বহুত দুঃখ হউয়া জাব স্পেন খেল পার হার গাই Finding time for everything can be difficult, কিন্তু আমি জানি কঠোর পরিশ্রম ফল দেবে",Offensive
